SWV ITM Data Console - ITM Port: 0
voltage, current, omega. 
1067, 0.19, 0.01 
1068, 0.19, 0.01 
1069, 0.19, 0.01 
1070, 0.19, 0.01 
1071, 0.19, 0.01 
1072, 0.19, 0.01 
1073, 0.19, 0.01 
1074, 0.19, 0.01 
1075, 0.19, 0.01 
1076, 0.19, 0.01 
1077, 0.19, 0.01 
1078, 0.19, 0.01 
1079, 0.19, 0.01 
1080, 0.19, 0.01 
1081, 0.19, 0.01 
1082, 0.19, 0.01 
1083, 0.19, 0.01 
1084, 0.20, 0.01 
1085, 0.20, 0.01 
1086, 0.20, 0.01 
1087, 0.20, 0.01 
1088, 0.20, 0.01 
1089, 0.20, 0.01 
1090, 0.20, 0.01 
1091, 0.20, 0.01 
1092, 0.20, 0.01 
1093, 0.20, 0.01 
1094, 0.20, 0.01 
1095, 0.20, 0.01 
1096, 0.20, 0.01 
1097, 0.20, 0.01 
1098, 0.20, 0.01 
1099, 0.20, 0.01 
1100, 0.20, 0.01 
1101, 0.20, 0.01 
1102, 0.20, 0.01 
1103, 0.20, 0.01 
1104, 0.20, 0.01 
1105, 0.20, 0.01 
1106, 0.20, 0.01 
1107, 0.20, 0.01 
1108, 0.20, 0.01 
1109, 0.20, 0.01 
1110, 0.20, 0.01 
1111, 0.20, 0.01 
1112, 0.20, 0.01 
1113, 0.20, 0.01 
1114, 0.20, 0.01 
1115, 0.20, 0.01 
1116, 0.20, 0.01 
1117, 0.20, 0.01 
1118, 0.20, 0.01 
1119, 0.20, 0.01 
1120, 0.20, 0.01 
1121, 0.20, 0.01 
1122, 0.20, 0.01 
1123, 0.20, 0.01 
1124, 0.20, 0.01 
1125, 0.20, 0.01 
1126, 0.20, 0.01 
1127, 0.20, 0.01 
1128, 0.20, 0.01 
1129, 0.20, 0.01 
1130, 0.20, 0.01 
1131, 0.20, 0.01 
1132, 0.20, 0.01 
1133, 0.20, 0.01 
1134, 0.20, 0.01 
1135, 0.20, 0.01 
1136, 0.20, 0.01 
1137, 0.20, 0.01 
1138, 0.20, 0.01 
1139, 0.20, 0.01 
1140, 0.20, 0.01 
1141, 0.20, 0.01 
1142, 0.20, 0.01 
1143, 0.20, 0.01 
1144, 0.20, 0.01 
1145, 0.20, 0.01 
1146, 0.20, 0.01 
1147, 0.21, 0.01 
1148, 0.21, 0.01 
1149, 0.21, 0.01 
1150, 0.21, 0.01 
1151, 0.21, 0.01 
1152, 0.21, 0.01 
1153, 0.21, 0.01 
1154, 0.21, 0.01 
1155, 0.21, 0.01 
1156, 0.21, 0.01 
1157, 0.21, 0.01 
1158, 0.21, 0.01 
1159, 0.21, 0.01 
1160, 0.21, 0.01 
1161, 0.21, 0.01 
1162, 0.21, 0.01 
1163, 0.21, 0.01 
1164, 0.21, 0.01 
1165, 0.21, 0.01 
1166, 0.21, 0.01 
1167, 0.21, 0.01 
1168, 0.21, 0.01 
1169, 0.21, 0.01 
1170, 0.21, 0.01 
1171, 0.21, 0.01 
1172, 0.21, 0.01 
1173, 0.21, 0.01 
1174, 0.21, 0.01 
1175, 0.21, 0.01 
1176, 0.21, 0.01 
1177, 0.21, 0.01 
1178, 0.21, 0.01 
1179, 0.21, 0.01 
1180, 0.21, 0.01 
1181, 0.21, 0.01 
1182, 0.21, 0.01 
1183, 0.21, 0.01 
1184, 0.21, 0.01 
1185, 0.21, 0.01 
1186, 0.21, 0.01 
1187, 0.21, 0.01 
1188, 0.21, 0.01 
1189, 0.21, 0.01 
1190, 0.21, 0.01 
1191, 0.21, 0.01 
1192, 0.21, 0.01 
1193, 0.21, 0.01 
1194, 0.21, 0.01 
1195, 0.21, 0.01 
1196, 0.21, 0.01 
1197, 0.21, 0.01 
1198, 0.21, 0.01 
1199, 0.21, 0.01 
1200, 0.21, 0.01 
1201, 0.21, 0.01 
1202, 0.21, 0.01 
1203, 0.21, 0.01 
1204, 0.21, 0.01 
1205, 0.21, 0.01 
1206, 0.21, 0.01 
1207, 0.21, 0.01 
1208, 0.21, 0.01 
1209, 0.21, 0.01 
1210, 0.22, 0.01 
1211, 0.22, 0.01 
1212, 0.22, 0.01 
1213, 0.22, 0.01 
1214, 0.22, 0.01 
1215, 0.22, 0.01 
1216, 0.22, 0.01 
1217, 0.22, 0.01 
1218, 0.22, 0.01 
1219, 0.22, 0.01 
1220, 0.22, 0.01 
1221, 0.22, 0.01 
1222, 0.22, 0.01 
1223, 0.22, 0.01 
1224, 0.22, 0.01 
1225, 0.22, 0.01 
1226, 0.22, 0.01 
1227, 0.22, 0.01 
1228, 0.22, 0.01 
1229, 0.22, 0.01 
1230, 0.22, 0.01 
1231, 0.22, 0.01 
1232, 0.22, 0.01 
1233, 0.22, 0.01 
1234, 0.22, 0.01 
1235, 0.22, 0.01 
1236, 0.22, 0.01 
1237, 0.22, 0.01 
1238, 0.22, 0.01 
1239, 0.22, 0.01 
1240, 0.22, 0.01 
1241, 0.22, 0.01 
1242, 0.22, 0.01 
1243, 0.22, 0.01 
1244, 0.22, 0.01 
1245, 0.22, 0.01 
1246, 0.22, 0.01 
1247, 0.22, 0.01 
1248, 0.22, 0.01 
1249, 0.22, 0.01 
1250, 0.22, 0.01 
1251, 0.22, 0.01 
1252, 0.22, 0.01 
1253, 0.22, 0.01 
1254, 0.22, 0.01 
1255, 0.22, 0.01 
1256, 0.22, 0.01 
1257, 0.22, 0.01 
1258, 0.22, 0.01 
1259, 0.22, 0.01 
1260, 0.22, 0.01 
1261, 0.22, 0.01 
1262, 0.22, 0.01 
1263, 0.22, 0.01 
1264, 0.22, 0.01 
1265, 0.22, 0.01 
1266, 0.22, 0.01 
1267, 0.22, 0.01 
1268, 0.22, 0.01 
1269, 0.22, 0.01 
1270, 0.22, 0.01 
1271, 0.22, 0.01 
1272, 0.22, 0.01 
1273, 0.22, 0.01 
1274, 0.23, 0.01 
1275, 0.23, 0.01 
1276, 0.23, 0.01 
1277, 0.23, 0.01 
1278, 0.23, 0.01 
1279, 0.23, 0.01 
1280, 0.23, 0.01 
1281, 0.23, 0.01 
1282, 0.23, 0.01 
1283, 0.23, 0.01 
1284, 0.23, 0.01 
1285, 0.23, 0.01 
1286, 0.23, 0.01 
1287, 0.23, 0.01 
1288, 0.23, 0.01 
1289, 0.23, 0.01 
1290, 0.23, 0.01 
1291, 0.23, 0.01 
1292, 0.23, 0.01 
1293, 0.23, 0.01 
1294, 0.23, 0.01 
1295, 0.23, 0.01 
1296, 0.23, 0.01 
1297, 0.23, 0.01 
1298, 0.23, 0.01 
1299, 0.23, 0.01 
1300, 0.23, 0.01 
1301, 0.23, 0.01 
1302, 0.23, 0.01 
1303, 0.23, 0.01 
1304, 0.23, 0.01 
1305, 0.23, 0.01 
1306, 0.23, 0.01 
1307, 0.23, 0.01 
1308, 0.23, 0.01 
1309, 0.23, 0.01 
1310, 0.23, 0.01 
1311, 0.23, 0.01 
1312, 0.23, 0.01 
1313, 0.23, 0.01 
1314, 0.23, 0.01 
1315, 0.23, 0.01 
1316, 0.23, 0.01 
1317, 0.23, 0.01 
1318, 0.23, 0.01 
1319, 0.23, 0.01 
1320, 0.23, 0.01 
1321, 0.23, 0.01 
1322, 0.23, 0.01 
1323, 0.23, 0.01 
1324, 0.23, 0.01 
1325, 0.23, 0.01 
1326, 0.23, 0.01 
1327, 0.23, 0.01 
1328, 0.23, 0.01 
1329, 0.23, 0.01 
1330, 0.23, 0.01 
1331, 0.23, 0.01 
1332, 0.23, 0.01 
1333, 0.23, 0.01 
1334, 0.23, 0.01 
1335, 0.23, 0.01 
1336, 0.23, 0.01 
1337, 0.23, 0.01 
1338, 0.23, 0.01 
1339, 0.24, 0.01 
1340, 0.24, 0.01 
1341, 0.24, 0.01 
1342, 0.24, 0.01 
1343, 0.24, 0.01 
1344, 0.24, 0.01 
1345, 0.24, 0.01 
1346, 0.24, 0.01 
1347, 0.24, 0.01 
1348, 0.24, 0.01 
1349, 0.24, 0.01 
1350, 0.24, 0.01 
1351, 0.24, 0.01 
1352, 0.24, 0.01 
1353, 0.24, 0.01 
1354, 0.24, 0.01 
1355, 0.24, 0.01 
1356, 0.24, 0.01 
1357, 0.24, 0.01 
1358, 0.24, 0.01 
1359, 0.24, 0.01 
1360, 0.24, 0.01 
1361, 0.24, 0.01 
1362, 0.24, 0.01 
1363, 0.24, 0.01 
1364, 0.24, 0.01 
1365, 0.24, 0.01 
1366, 0.24, 0.01 
1367, 0.24, 0.01 
1368, 0.24, 0.01 
1369, 0.24, 0.01 
1370, 0.24, 0.01 
1371, 0.24, 0.01 
1372, 0.24, 0.01 
1373, 0.24, 0.01 
1374, 0.24, 0.01 
1375, 0.24, 0.01 
1376, 0.24, 0.01 
1377, 0.24, 0.01 
1378, 0.24, 0.01 
1379, 0.24, 0.01 
1380, 0.24, 0.01 
1381, 0.24, 0.01 
1382, 0.24, 0.01 
1383, 0.24, 0.01 
1384, 0.24, 0.01 
1385, 0.24, 0.01 
1386, 0.24, 0.01 
1387, 0.24, 0.01 
1388, 0.24, 0.01 
1389, 0.24, 0.01 
1390, 0.24, 0.01 
1391, 0.24, 0.01 
1392, 0.24, 0.01 
1393, 0.24, 0.01 
1394, 0.24, 0.01 
1395, 0.24, 0.01 
1396, 0.24, 0.01 
1397, 0.24, 0.01 
1398, 0.24, 0.01 
1399, 0.24, 0.01 
1400, 0.24, 0.01 
1401, 0.24, 0.01 
1402, 0.24, 0.01 
1403, 0.24, 0.01 
1404, 0.24, 0.01 
1405, 0.25, 0.01 
1406, 0.25, 0.01 
1407, 0.25, 0.01 
1408, 0.25, 0.01 
1409, 0.25, 0.01 
1410, 0.25, 0.01 
1411, 0.25, 0.01 
1412, 0.25, 0.01 
1413, 0.25, 0.01 
1414, 0.25, 0.01 
1415, 0.25, 0.01 
1416, 0.25, 0.01 
1417, 0.25, 0.01 
1418, 0.25, 0.01 
1419, 0.25, 0.01 
1420, 0.25, 0.01 
1421, 0.25, 0.01 
1422, 0.25, 0.01 
1423, 0.25, 0.01 
1424, 0.25, 0.01 
1425, 0.25, 0.01 
1426, 0.25, 0.01 
1427, 0.25, 0.01 
1428, 0.25, 0.01 
1429, 0.25, 0.01 
1430, 0.25, 0.01 
1431, 0.25, 0.01 
1432, 0.25, 0.01 
1433, 0.25, 0.01 
1434, 0.25, 0.01 
1435, 0.25, 0.01 
1436, 0.25, 0.01 
1437, 0.25, 0.01 
1438, 0.25, 0.01 
1439, 0.25, 0.01 
1440, 0.25, 0.01 
1441, 0.25, 0.01 
1442, 0.25, 0.01 
1443, 0.25, 0.01 
1444, 0.25, 0.01 
1445, 0.25, 0.01 
1446, 0.25, 0.01 
1447, 0.25, 0.01 
1448, 0.25, 0.01 
1449, 0.25, 0.01 
1450, 0.25, 0.01 
1451, 0.25, 0.01 
1452, 0.25, 0.01 
1453, 0.25, 0.01 
1454, 0.25, 0.01 
1455, 0.25, 0.01 
1456, 0.25, 0.01 
1457, 0.25, 0.01 
1458, 0.25, 0.01 
1459, 0.25, 0.01 
1460, 0.25, 0.01 
1461, 0.25, 0.01 
1462, 0.25, 0.01 
1463, 0.25, 0.01 
1464, 0.25, 0.01 
1465, 0.25, 0.01 
1466, 0.25, 0.01 
1467, 0.25, 0.01 
1468, 0.25, 0.01 
1469, 0.25, 0.01 
1470, 0.25, 0.01 
1471, 0.25, 0.01 
1472, 0.26, 0.01 
1473, 0.26, 0.01 
1474, 0.26, 0.01 
1475, 0.26, 0.01 
1476, 0.26, 0.01 
1477, 0.26, 0.01 
1478, 0.26, 0.01 
1479, 0.26, 0.01 
1480, 0.26, 0.01 
1481, 0.26, 0.01 
1482, 0.26, 0.01 
1483, 0.26, 0.01 
1484, 0.26, 0.01 
1485, 0.26, 0.01 
1486, 0.26, 0.01 
1487, 0.26, 0.01 
1488, 0.26, 0.01 
1489, 0.26, 0.01 
1490, 0.26, 0.01 
1491, 0.26, 0.01 
1492, 0.26, 0.01 
1493, 0.26, 0.01 
1494, 0.26, 0.01 
1495, 0.26, 0.01 
1496, 0.26, 0.01 
1497, 0.26, 0.01 
1498, 0.26, 0.01 
1499, 0.26, 0.01 
1500, 0.26, 0.01 
1501, 0.26, 0.01 
1502, 0.26, 0.01 
1503, 0.26, 0.01 
1504, 0.26, 0.01 
1505, 0.26, 0.01 
1506, 0.26, 0.01 
1507, 0.26, 0.01 
1508, 0.26, 0.01 
1509, 0.26, 0.01 
1510, 0.26, 0.01 
1511, 0.26, 0.01 
1512, 0.26, 0.01 
1513, 0.26, 0.01 
1514, 0.26, 0.01 
1515, 0.26, 0.01 
1516, 0.26, 0.01 
1517, 0.26, 0.01 
1518, 0.26, 0.01 
1519, 0.26, 0.01 
1520, 0.26, 0.01 
1521, 0.26, 0.01 
1522, 0.26, 0.01 
1523, 0.26, 0.01 
1524, 0.26, 0.01 
1525, 0.26, 0.01 
1526, 0.26, 0.01 
1527, 0.26, 0.01 
1528, 0.26, 0.01 
1529, 0.26, 0.01 
1530, 0.26, 0.01 
1531, 0.26, 0.01 
1532, 0.26, 0.01 
1533, 0.26, 0.01 
1534, 0.26, 0.01 
1535, 0.26, 0.01 
1536, 0.26, 0.01 
1537, 0.26, 0.01 
1538, 0.26, 0.01 
1539, 0.27, 0.01 
1540, 0.27, 0.01 
1541, 0.27, 0.01 
1542, 0.27, 0.01 
1543, 0.27, 0.01 
1544, 0.27, 0.01 
1545, 0.27, 0.01 
1546, 0.27, 0.01 
1547, 0.27, 0.01 
1548, 0.27, 0.01 
1549, 0.27, 0.01 
1550, 0.27, 0.01 
1551, 0.27, 0.01 
1552, 0.27, 0.01 
1553, 0.27, 0.01 
1554, 0.27, 0.01 
1555, 0.27, 0.01 
1556, 0.27, 0.01 
1557, 0.27, 0.01 
1558, 0.27, 0.01 
1559, 0.27, 0.01 
1560, 0.27, 0.01 
1561, 0.27, 0.01 
1562, 0.27, 0.01 
1563, 0.27, 0.01 
1564, 0.27, 0.01 
1565, 0.27, 0.01 
1566, 0.27, 0.01 
1567, 0.27, 0.01 
1568, 0.27, 0.01 
1569, 0.27, 0.01 
1570, 0.27, 0.01 
1571, 0.27, 0.01 
1572, 0.27, 0.01 
1573, 0.27, 0.01 
1574, 0.27, 0.01 
1575, 0.27, 0.01 
1576, 0.27, 0.01 
1577, 0.27, 0.01 
1578, 0.27, 0.01 
1579, 0.27, 0.01 
1580, 0.27, 0.01 
1581, 0.27, 0.01 
1582, 0.27, 0.01 
1583, 0.27, 0.01 
1584, 0.27, 0.01 
1585, 0.27, 0.01 
1586, 0.27, 0.01 
1587, 0.27, 0.01 
1588, 0.27, 0.01 
1589, 0.27, 0.01 
1590, 0.27, 0.01 
1591, 0.27, 0.01 
1592, 0.27, 0.01 
1593, 0.27, 0.01 
1594, 0.27, 0.01 
1595, 0.27, 0.01 
1596, 0.27, 0.01 
1597, 0.27, 0.01 
1598, 0.27, 0.01 
1599, 0.27, 0.01 
1600, 0.27, 0.01 
1601, 0.27, 0.01 
1602, 0.27, 0.01 
1603, 0.27, 0.01 
1604, 0.27, 0.01 
1605, 0.27, 0.01 
1606, 0.27, 0.01 
1607, 0.27, 0.01 
1608, 0.28, 0.01 
1609, 0.28, 0.01 
1610, 0.28, 0.01 
1611, 0.28, 0.01 
1612, 0.28, 0.01 
1613, 0.28, 0.01 
1614, 0.28, 0.01 
1615, 0.28, 0.01 
1616, 0.28, 0.01 
1617, 0.28, 0.01 
1618, 0.28, 0.01 
1619, 0.28, 0.01 
1620, 0.28, 0.01 
1621, 0.28, 0.01 
1622, 0.28, 0.01 
1623, 0.28, 0.01 
1624, 0.28, 0.01 
1625, 0.28, 0.01 
1626, 0.28, 0.01 
1627, 0.28, 0.01 
1628, 0.28, 0.01 
1629, 0.28, 0.01 
1630, 0.28, 0.01 
1631, 0.28, 0.01 
1632, 0.28, 0.01 
1633, 0.28, 0.01 
1634, 0.28, 0.01 
1635, 0.28, 0.01 
1636, 0.28, 0.01 
1637, 0.28, 0.01 
1638, 0.28, 0.01 
1639, 0.28, 0.01 
1640, 0.28, 0.01 
1641, 0.28, 0.01 
1642, 0.28, 0.01 
1643, 0.28, 0.01 
1644, 0.28, 0.01 
1645, 0.28, 0.01 
1646, 0.28, 0.01 
1647, 0.28, 0.01 
1648, 0.28, 0.01 
1649, 0.28, 0.01 
1650, 0.28, 0.01 
1651, 0.28, 0.01 
1652, 0.28, 0.01 
1653, 0.28, 0.01 
1654, 0.28, 0.01 
1655, 0.28, 0.02 
1656, 0.28, 0.02 
1657, 0.28, 0.02 
1658, 0.28, 0.02 
1659, 0.28, 0.02 
1660, 0.28, 0.02 
1661, 0.28, 0.02 
1662, 0.28, 0.02 
1663, 0.28, 0.02 
1664, 0.28, 0.02 
1665, 0.28, 0.02 
1666, 0.28, 0.02 
1667, 0.28, 0.02 
1668, 0.28, 0.02 
1669, 0.28, 0.02 
1670, 0.28, 0.02 
1671, 0.28, 0.02 
1672, 0.28, 0.02 
1673, 0.28, 0.02 
1674, 0.28, 0.02 
1675, 0.28, 0.02 
1676, 0.28, 0.02 
1677, 0.29, 0.02 
1678, 0.29, 0.02 
1679, 0.29, 0.02 
1680, 0.29, 0.02 
1681, 0.29, 0.02 
1682, 0.29, 0.02 
1683, 0.29, 0.02 
1684, 0.29, 0.02 
1685, 0.29, 0.02 
1686, 0.29, 0.02 
1687, 0.29, 0.02 
1688, 0.29, 0.02 
1689, 0.29, 0.02 
1690, 0.29, 0.02 
1691, 0.29, 0.02 
1692, 0.29, 0.02 
1693, 0.29, 0.02 
1694, 0.29, 0.02 
1695, 0.29, 0.02 
1696, 0.29, 0.02 
1697, 0.29, 0.02 
1698, 0.29, 0.02 
1699, 0.29, 0.02 
1700, 0.29, 0.02 
1701, 0.29, 0.02 
1702, 0.29, 0.02 
1703, 0.29, 0.02 
1704, 0.29, 0.02 
1705, 0.29, 0.02 
1706, 0.29, 0.02 
1707, 0.29, 0.02 
1708, 0.29, 0.02 
1709, 0.29, 0.02 
1710, 0.29, 0.02 
1711, 0.29, 0.02 
1712, 0.29, 0.02 
1713, 0.29, 0.02 
1714, 0.29, 0.02 
1715, 0.29, 0.02 
1716, 0.29, 0.02 
1717, 0.29, 0.02 
1718, 0.29, 0.02 
1719, 0.29, 0.02 
1720, 0.29, 0.02 
1721, 0.29, 0.02 
1722, 0.29, 0.02 
1723, 0.29, 0.02 
1724, 0.29, 0.02 
1725, 0.29, 0.02 
1726, 0.29, 0.02 
1727, 0.29, 0.02 
1728, 0.29, 0.02 
1729, 0.29, 0.02 
1730, 0.29, 0.02 
1731, 0.29, 0.02 
1732, 0.29, 0.02 
1733, 0.29, 0.02 
1734, 0.29, 0.02 
1735, 0.29, 0.02 
1736, 0.29, 0.02 
1737, 0.29, 0.02 
1738, 0.29, 0.02 
1739, 0.29, 0.02 
1740, 0.29, 0.02 
1741, 0.29, 0.02 
1742, 0.29, 0.02 
1743, 0.29, 0.02 
1744, 0.29, 0.02 
1745, 0.29, 0.02 
1746, 0.29, 0.02 
1747, 0.29, 0.02 
1748, 0.30, 0.02 
1749, 0.30, 0.02 
1750, 0.30, 0.02 
1751, 0.30, 0.02 
1752, 0.30, 0.02 
1753, 0.30, 0.02 
1754, 0.30, 0.02 
1755, 0.30, 0.02 
1756, 0.30, 0.02 
1757, 0.30, 0.02 
1758, 0.30, 0.02 
1759, 0.30, 0.02 
1760, 0.30, 0.02 
1761, 0.30, 0.02 
1762, 0.30, 0.02 
1763, 0.30, 0.02 
1764, 0.30, 0.02 
1765, 0.30, 0.02 
1766, 0.30, 0.02 
1767, 0.30, 0.02 
1768, 0.30, 0.02 
1769, 0.30, 0.02 
1770, 0.30, 0.02 
1771, 0.30, 0.02 
1772, 0.30, 0.02 
1773, 0.30, 0.02 
1774, 0.30, 0.02 
1775, 0.30, 0.02 
1776, 0.30, 0.02 
1777, 0.30, 0.02 
1778, 0.30, 0.02 
1779, 0.30, 0.02 
1780, 0.30, 0.02 
1781, 0.30, 0.02 
1782, 0.30, 0.02 
1783, 0.30, 0.02 
1784, 0.30, 0.02 
1785, 0.30, 0.02 
1786, 0.30, 0.02 
1787, 0.30, 0.02 
1788, 0.30, 0.02 
1789, 0.30, 0.02 
1790, 0.30, 0.02 
1791, 0.30, 0.02 
1792, 0.30, 0.02 
1793, 0.30, 0.02 
1794, 0.30, 0.02 
1795, 0.30, 0.02 
1796, 0.30, 0.02 
1797, 0.30, 0.02 
1798, 0.30, 0.02 
1799, 0.30, 0.02 
1800, 0.30, 0.02 
1801, 0.30, 0.02 
1802, 0.30, 0.02 
1803, 0.30, 0.02 
1804, 0.30, 0.02 
1805, 0.30, 0.02 
1806, 0.30, 0.02 
1807, 0.30, 0.02 
1808, 0.30, 0.02 
1809, 0.30, 0.02 
1810, 0.30, 0.02 
1811, 0.30, 0.02 
1812, 0.30, 0.02 
1813, 0.30, 0.02 
1814, 0.30, 0.02 
1815, 0.30, 0.02 
1816, 0.30, 0.02 
1817, 0.30, 0.02 
1818, 0.30, 0.02 
1819, 0.31, 0.02 
1820, 0.31, 0.02 
1821, 0.31, 0.02 
1822, 0.31, 0.02 
1823, 0.31, 0.02 
1824, 0.31, 0.02 
1825, 0.31, 0.02 
1826, 0.31, 0.02 
1827, 0.31, 0.02 
1828, 0.31, 0.02 
1829, 0.31, 0.02 
1830, 0.31, 0.02 
1831, 0.31, 0.02 
1832, 0.31, 0.02 
1833, 0.31, 0.02 
1834, 0.31, 0.02 
1835, 0.31, 0.02 
1836, 0.31, 0.02 
1837, 0.31, 0.02 
1838, 0.31, 0.02 
1839, 0.31, 0.02 
1840, 0.31, 0.02 
1841, 0.31, 0.02 
1842, 0.31, 0.02 
1843, 0.31, 0.02 
1844, 0.31, 0.02 
1845, 0.31, 0.02 
1846, 0.31, 0.02 
1847, 0.31, 0.02 
1848, 0.31, 0.02 
1849, 0.31, 0.02 
1850, 0.31, 0.02 
1851, 0.31, 0.02 
1852, 0.31, 0.02 
1853, 0.31, 0.02 
1854, 0.31, 0.02 
1855, 0.31, 0.02 
1856, 0.31, 0.02 
1857, 0.31, 0.02 
1858, 0.31, 0.02 
1859, 0.31, 0.02 
1860, 0.31, 0.02 
1861, 0.31, 0.02 
1862, 0.31, 0.02 
1863, 0.31, 0.02 
1864, 0.31, 0.02 
1865, 0.31, 0.02 
1866, 0.31, 0.02 
1867, 0.31, 0.02 
1868, 0.31, 0.02 
1869, 0.31, 0.02 
1870, 0.31, 0.02 
1871, 0.31, 0.02 
1872, 0.31, 0.02 
1873, 0.31, 0.02 
1874, 0.31, 0.02 
1875, 0.31, 0.02 
1876, 0.31, 0.02 
1877, 0.31, 0.02 
1878, 0.31, 0.02 
1879, 0.31, 0.02 
1880, 0.31, 0.02 
1881, 0.31, 0.02 
1882, 0.31, 0.02 
1883, 0.31, 0.02 
1884, 0.31, 0.02 
1885, 0.31, 0.02 
1886, 0.31, 0.02 
1887, 0.31, 0.02 
1888, 0.31, 0.02 
1889, 0.31, 0.02 
1890, 0.31, 0.02 
1891, 0.31, 0.02 
1892, 0.32, 0.02 
1893, 0.32, 0.02 
1894, 0.32, 0.02 
1895, 0.32, 0.02 
1896, 0.32, 0.02 
1897, 0.32, 0.02 
1898, 0.32, 0.02 
1899, 0.32, 0.02 
1900, 0.32, 0.02 
1901, 0.32, 0.02 
1902, 0.32, 0.02 
1903, 0.32, 0.02 
1904, 0.32, 0.02 
1905, 0.32, 0.02 
1906, 0.32, 0.02 
1907, 0.32, 0.02 
1908, 0.32, 0.02 
1909, 0.32, 0.02 
1910, 0.32, 0.02 
1911, 0.32, 0.02 
1912, 0.32, 0.02 
1913, 0.32, 0.02 
1914, 0.32, 0.02 
1915, 0.32, 0.02 
1916, 0.32, 0.02 
1917, 0.32, 0.02 
1918, 0.32, 0.02 
1919, 0.32, 0.02 
1920, 0.32, 0.02 
1921, 0.32, 0.02 
1922, 0.32, 0.02 
1923, 0.32, 0.02 
1924, 0.32, 0.02 
1925, 0.32, 0.02 
1926, 0.32, 0.02 
1927, 0.32, 0.02 
1928, 0.32, 0.02 
1929, 0.32, 0.02 
1930, 0.32, 0.02 
1931, 0.32, 0.02 
1932, 0.32, 0.02 
1933, 0.32, 0.02 
1934, 0.32, 0.02 
1935, 0.32, 0.02 
1936, 0.32, 0.02 
1937, 0.32, 0.02 
1938, 0.32, 0.02 
1939, 0.32, 0.02 
1940, 0.32, 0.02 
1941, 0.32, 0.02 
1942, 0.32, 0.02 
1943, 0.32, 0.02 
1944, 0.32, 0.02 
1945, 0.32, 0.02 
1946, 0.32, 0.02 
1947, 0.32, 0.02 
1948, 0.32, 0.02 
1949, 0.32, 0.02 
1950, 0.32, 0.02 
1951, 0.32, 0.02 
1952, 0.32, 0.02 
1953, 0.32, 0.02 
1954, 0.32, 0.02 
1955, 0.32, 0.02 
1956, 0.32, 0.02 
1957, 0.32, 0.02 
1958, 0.32, 0.02 
1959, 0.32, 0.02 
1960, 0.32, 0.02 
1961, 0.32, 0.02 
1962, 0.32, 0.02 
1963, 0.32, 0.02 
1964, 0.32, 0.02 
1965, 0.33, 0.02 
1966, 0.33, 0.02 
1967, 0.33, 0.02 
1968, 0.33, 0.02 
1969, 0.33, 0.02 
1970, 0.33, 0.02 
1971, 0.33, 0.02 
1972, 0.33, 0.02 
1973, 0.33, 0.02 
1974, 0.33, 0.02 
1975, 0.33, 0.02 
1976, 0.33, 0.02 
1977, 0.33, 0.02 
1978, 0.33, 0.02 
1979, 0.33, 0.02 
1980, 0.33, 0.02 
1981, 0.33, 0.02 
1982, 0.33, 0.02 
1983, 0.33, 0.02 
1984, 0.33, 0.02 
1985, 0.33, 0.02 
1986, 0.33, 0.02 
1987, 0.33, 0.02 
1988, 0.33, 0.02 
1989, 0.33, 0.02 
1990, 0.33, 0.02 
1991, 0.33, 0.02 
1992, 0.33, 0.02 
1993, 0.33, 0.02 
1994, 0.33, 0.02 
1995, 0.33, 0.02 
1996, 0.33, 0.02 
1997, 0.33, 0.02 
1998, 0.33, 0.02 
1999, 0.33, 0.02 
2000, 0.33, 0.02 
2001, 0.33, 0.02 
2002, 0.33, 0.02 
2003, 0.33, 0.02 
2004, 0.33, 0.02 
2005, 0.33, 0.02 
2006, 0.33, 0.02 
2007, 0.33, 0.02 
2008, 0.33, 0.02 
2009, 0.33, 0.02 
2010, 0.33, 0.02 
2011, 0.33, 0.02 
2012, 0.33, 0.02 
2013, 0.33, 0.02 
2014, 0.33, 0.02 
2015, 0.33, 0.02 
2016, 0.33, 0.02 
2017, 0.33, 0.02 
2018, 0.33, 0.02 
2019, 0.33, 0.02 
2020, 0.33, 0.02 
2021, 0.33, 0.02 
2022, 0.33, 0.02 
2023, 0.33, 0.02 
2024, 0.33, 0.02 
2025, 0.33, 0.02 
2026, 0.33, 0.02 
2027, 0.33, 0.02 
2028, 0.33, 0.02 
2029, 0.33, 0.02 
2030, 0.33, 0.02 
2031, 0.33, 0.02 
2032, 0.33, 0.02 
2033, 0.33, 0.02 
2034, 0.33, 0.02 
2035, 0.33, 0.02 
2036, 0.33, 0.02 
2037, 0.33, 0.02 
2038, 0.33, 0.02 
2039, 0.33, 0.02 
2040, 0.34, 0.02 
2041, 0.34, 0.02 
2042, 0.34, 0.02 
2043, 0.34, 0.02 
2044, 0.34, 0.02 
2045, 0.34, 0.02 
2046, 0.34, 0.02 
2047, 0.34, 0.02 
2048, 0.34, 0.02 
2049, 0.34, 0.02 
2050, 0.34, 0.02 
2051, 0.34, 0.02 
2052, 0.34, 0.02 
2053, 0.34, 0.02 
2054, 0.34, 0.02 
2055, 0.34, 0.02 
2056, 0.34, 0.02 
2057, 0.34, 0.02 
2058, 0.34, 0.02 
2059, 0.34, 0.02 
2060, 0.34, 0.02 
2061, 0.34, 0.02 
2062, 0.34, 0.02 
2063, 0.34, 0.02 
